,customer_id,loyalty_score,product_id,product_category
3791,C1,7,P29,fruit_veg
3792,C7,3,P34,fruit_veg
3793,C7,3,P34,fruit_veg
3794,C7,3,P33,fruit_veg
3795,C29,7,P47,food
3796,C29,7,P48,food
3797,C29,7,P42,food
3798,C34,3,P36,sweets
3799,C45,10,P42,food
3800,C45,10,P46,food
3801,C52,1,P35,sweets
3802,C52,1,P39,sweets
3803,C52,1,P35,sweets
3804,C58,6,P64,bws
3805,C58,6,P61,bws
3806,C58,6,P63,bws
3807,C60,10,P58,food
3808,C61,4,P09,house
3809,C66,10,P37,sweets
3810,C68,8,P64,bws
3811,C69,7,P50,food
3812,C70,9,P21,clothes
3813,C70,9,P13,clothes
3814,C87,3,P55,food
3815,C89,8,P52,food
3816,C89,8,P45,food
3817,C92,1,P26,fruit_veg
3818,C94,10,P24,fruit_veg
3819,C94,10,P26,fruit_veg
3820,C95,7,P38,sweets
3821,C95,7,P40,sweets
3822,C97,9,P38,sweets
3823,C98,7,P36,sweets
3824,C99,9,P25,fruit_veg
3825,C104,7,P61,bws
3826,C104,7,P61,bws
3827,C104,7,P64,bws
3828,C106,5,P57,food
3829,C106,5,P55,food
3830,C106,5,P49,food
3831,C108,8,P40,sweets
3832,C108,8,P35,sweets
3833,C109,6,P13,clothes
3834,C110,3,P62,bws
3835,C110,3,P62,bws
3836,C112,3,P41,food
3837,C112,3,P50,food
3838,C112,3,P44,food
3839,C113,5,P01,house
3840,C113,5,P08,house
3841,C113,5,P07,house
3842,C118,7,P27,fruit_veg
3843,C127,4,P60,food
3844,C127,4,P52,food
3845,C127,4,P49,food
3846,C133,3,P21,clothes
3847,C133,3,P14,clothes
3848,C137,9,P45,food
3849,C9,8,P34,fruit_veg
3850,C12,8,P34,fruit_veg
3851,C12,8,P29,fruit_veg
3852,C12,8,P29,fruit_veg
3853,C17,2,P39,sweets
3854,C28,3,P61,bws
3855,C28,3,P62,bws
3856,C30,4,P35,sweets
3857,C30,4,P37,sweets
3858,C30,4,P36,sweets
3859,C32,3,P15,clothes
3860,C32,3,P14,clothes
3861,C32,3,P18,clothes
3862,C37,9,P64,bws
3863,C37,9,P61,bws
3864,C37,9,P63,bws
3865,C61,4,P32,fruit_veg
3866,C61,4,P29,fruit_veg
3867,C61,4,P23,fruit_veg
3868,C62,6,P64,bws
3869,C62,6,P61,bws
3870,C62,6,P62,bws
3871,C68,8,P48,food
3872,C68,8,P50,food
3873,C68,8,P52,food
3874,C70,9,P38,sweets
3875,C70,9,P38,sweets
3876,C76,10,P23,fruit_veg
3877,C76,10,P33,fruit_veg
3878,C76,10,P32,fruit_veg
3879,C82,9,P22,fruit_veg
3880,C89,8,P41,food
3881,C89,8,P48,food
3882,C89,8,P41,food
3883,C101,2,P22,fruit_veg
3884,C102,1,P58,food
3885,C102,1,P41,food
3886,C113,5,P08,house
3887,C116,5,P35,sweets
3888,C116,5,P35,sweets
3889,C119,7,P38,sweets
3890,C119,7,P40,sweets
3891,C120,9,P32,fruit_veg
3892,C127,4,P39,sweets
3893,C127,4,P37,sweets
3894,C2,4,P51,food
3895,C17,2,P41,food
3896,C17,2,P46,food
3897,C18,8,P10,house
3898,C18,8,P08,house
3899,C20,2,P39,sweets
3900,C20,2,P40,sweets
3901,C22,1,P25,fruit_veg
3902,C24,6,P13,clothes
3903,C24,6,P19,clothes
3904,C24,6,P14,clothes
3905,C31,9,P64,bws
3906,C31,9,P61,bws
3907,C35,7,P41,food
3908,C35,7,P47,food
3909,C35,7,P58,food
3910,C42,2,P16,clothes
3911,C42,2,P17,clothes
3912,C60,10,P53,food
3913,C60,10,P54,food
3914,C60,10,P60,food
3915,C69,7,P50,food
3916,C69,7,P56,food
3917,C69,7,P53,food
3918,C70,9,P06,house
3919,C70,9,P04,house
3920,C70,9,P02,house
3921,C77,9,P39,sweets
3922,C77,9,P35,sweets
3923,C82,9,P31,fruit_veg
3924,C82,9,P30,fruit_veg
3925,C89,8,P36,sweets
3926,C89,8,P40,sweets
3927,C89,8,P38,sweets
3928,C93,5,P41,food
3929,C93,5,P56,food
3930,C93,5,P48,food
3931,C98,7,P37,sweets
3932,C98,7,P37,sweets
3933,C104,7,P46,food
3934,C107,3,P27,fruit_veg
3935,C107,3,P34,fruit_veg
3936,C110,3,P64,bws
3937,C110,3,P64,bws
3938,C113,5,P02,house
3939,C113,5,P07,house
3940,C113,5,P01,house
3941,C114,3,P59,food
3942,C114,3,P53,food
3943,C114,3,P48,food
3944,C123,3,P27,fruit_veg
3945,C9,8,P24,fruit_veg
3946,C9,8,P31,fruit_veg
3947,C9,8,P29,fruit_veg
3948,C24,6,P53,food
3949,C24,6,P43,food
3950,C36,5,P39,sweets
3951,C36,5,P39,sweets
3952,C39,2,P53,food
3953,C42,2,P28,fruit_veg
3954,C45,10,P45,food
3955,C45,10,P51,food
3956,C45,10,P50,food
3957,C48,4,P59,food
3958,C48,4,P50,food
3959,C48,4,P59,food
3960,C56,4,P37,sweets
3961,C56,4,P38,sweets
3962,C58,6,P32,fruit_veg
3963,C61,4,P12,house
3964,C66,10,P27,fruit_veg
3965,C66,10,P26,fruit_veg
3966,C66,10,P28,fruit_veg
3967,C67,4,P37,sweets
3968,C67,4,P40,sweets
3969,C67,4,P38,sweets
3970,C98,7,P40,sweets
3971,C98,7,P38,sweets
3972,C98,7,P38,sweets
3973,C101,2,P40,sweets
3974,C101,2,P36,sweets
3975,C104,7,P64,bws
3976,C112,3,P44,food
3977,C123,3,P29,fruit_veg
3978,C123,3,P29,fruit_veg
3979,C123,3,P29,fruit_veg
3980,C130,7,P09,house
3981,C130,7,P11,house
3982,C131,4,P22,fruit_veg
3983,C131,4,P30,fruit_veg
3984,C131,4,P31,fruit_veg
3985,C9,8,P29,fruit_veg
3986,C11,4,P02,house
3987,C11,4,P02,house
3988,C11,4,P03,house
3989,C13,8,P61,bws
3990,C13,8,P64,bws
3991,C13,8,P62,bws
3992,C16,5,P04,house
3993,C16,5,P12,house
3994,C16,5,P06,house
3995,C18,8,P04,house
3996,C18,8,P07,house
3997,C25,9,P40,sweets
3998,C25,9,P35,sweets
3999,C25,9,P35,sweets
4000,C29,7,P38,sweets
4001,C30,4,P14,clothes
4002,C35,7,P51,food
4003,C35,7,P43,food
4004,C36,5,P40,sweets
4005,C38,7,P01,house
4006,C38,7,P09,house
4007,C44,9,P03,house
4008,C46,5,P28,fruit_veg
4009,C46,5,P32,fruit_veg
4010,C46,5,P33,fruit_veg
4011,C48,4,P45,food
4012,C49,7,P61,bws
4013,C52,1,P38,sweets
4014,C57,2,P12,house
4015,C57,2,P09,house
4016,C58,6,P34,fruit_veg
4017,C60,10,P51,food
4018,C63,2,P31,fruit_veg
4019,C73,2,P19,clothes
4020,C74,5,P34,fruit_veg
4021,C74,5,P32,fruit_veg
4022,C74,5,P33,fruit_veg
4023,C79,1,P14,clothes
4024,C79,1,P17,clothes
4025,C79,1,P15,clothes
4026,C81,7,P57,food
4027,C81,7,P48,food
4028,C81,7,P50,food
4029,C89,8,P57,food
4030,C89,8,P43,food
4031,C89,8,P42,food
4032,C93,5,P26,fruit_veg
4033,C93,5,P31,fruit_veg
4034,C110,3,P62,bws
4035,C123,3,P52,food
4036,C123,3,P48,food
4037,C123,3,P54,food
4038,C3,8,P08,house
4039,C3,8,P10,house
4040,C10,5,P31,fruit_veg
4041,C18,8,P26,fruit_veg
4042,C19,6,P07,house
4043,C21,5,P33,fruit_veg
4044,C21,5,P31,fruit_veg
4045,C29,7,P01,house
4046,C29,7,P12,house
4047,C29,7,P06,house
4048,C42,2,P25,fruit_veg
4049,C42,2,P34,fruit_veg
4050,C46,5,P24,fruit_veg
4051,C46,5,P28,fruit_veg
4052,C53,4,P58,food
4053,C53,4,P59,food
4054,C59,6,P11,house
4055,C73,2,P25,fruit_veg
4056,C76,10,P42,food
4057,C76,10,P50,food
4058,C86,8,P49,food
4059,C86,8,P58,food
4060,C86,8,P57,food
4061,C88,1,P01,house
4062,C88,1,P05,house
4063,C88,1,P01,house
4064,C95,7,P35,sweets
4065,C95,7,P36,sweets
4066,C101,2,P31,fruit_veg
4067,C104,7,P44,food
4068,C104,7,P53,food
4069,C112,3,P46,food
4070,C129,7,P24,fruit_veg
4071,C129,7,P33,fruit_veg
4072,C129,7,P24,fruit_veg
4073,C130,7,P61,bws
4074,C133,3,P64,bws
4075,C136,10,P28,fruit_veg
4076,C136,10,P27,fruit_veg
4077,C136,10,P25,fruit_veg
4078,C3,8,P09,house
4079,C12,8,P33,fruit_veg
4080,C12,8,P29,fruit_veg
4081,C12,8,P24,fruit_veg
4082,C13,8,P38,sweets
4083,C13,8,P37,sweets
4084,C18,8,P25,fruit_veg
4085,C18,8,P34,fruit_veg
4086,C27,10,P40,sweets
4087,C27,10,P35,sweets
4088,C27,10,P38,sweets
4089,C37,9,P62,bws
4090,C37,9,P63,bws
4091,C37,9,P64,bws
4092,C38,7,P63,bws
4093,C38,7,P62,bws
4094,C50,8,P39,sweets
4095,C52,1,P36,sweets
4096,C52,1,P35,sweets
4097,C56,4,P26,fruit_veg
4098,C56,4,P26,fruit_veg
4099,C59,6,P38,sweets
4100,C81,7,P48,food
4101,C81,7,P50,food
4102,C83,8,P14,clothes
4103,C88,1,P39,sweets
4104,C94,10,P26,fruit_veg
4105,C94,10,P34,fruit_veg
4106,C97,9,P38,sweets
4107,C97,9,P40,sweets
4108,C97,9,P36,sweets
4109,C110,3,P61,bws
4110,C110,3,P62,bws
4111,C110,3,P64,bws
4112,C113,5,P03,house
4113,C113,5,P01,house
4114,C113,5,P11,house
4115,C114,3,P43,food
4116,C129,7,P27,fruit_veg
4117,C134,6,P05,house
4118,C134,6,P11,house
4119,C135,2,P64,bws
4120,C3,8,P10,house
4121,C3,8,P02,house
4122,C3,8,P07,house
4123,C19,6,P25,fruit_veg
4124,C19,6,P29,fruit_veg
4125,C19,6,P26,fruit_veg
4126,C22,1,P08,house
4127,C28,3,P62,bws
4128,C28,3,P62,bws
4129,C28,3,P64,bws
4130,C42,2,P39,sweets
4131,C48,4,P57,food
4132,C48,4,P49,food
4133,C50,8,P25,fruit_veg
4134,C61,4,P33,fruit_veg
4135,C61,4,P24,fruit_veg
4136,C64,10,P07,house
4137,C68,8,P49,food
4138,C68,8,P42,food
4139,C81,7,P55,food
4140,C81,7,P51,food
4141,C81,7,P41,food
4142,C82,9,P34,fruit_veg
4143,C82,9,P27,fruit_veg
4144,C82,9,P30,fruit_veg
4145,C86,8,P32,fruit_veg
4146,C86,8,P23,fruit_veg
4147,C87,3,P63,bws
4148,C88,1,P42,food
4149,C88,1,P42,food
4150,C88,1,P55,food
4151,C89,8,P37,sweets
4152,C90,3,P41,food
4153,C92,1,P35,sweets
4154,C92,1,P38,sweets
4155,C92,1,P37,sweets
4156,C97,9,P29,fruit_veg
4157,C97,9,P31,fruit_veg
4158,C97,9,P23,fruit_veg
4159,C99,9,P25,fruit_veg
4160,C104,7,P28,fruit_veg
4161,C104,7,P32,fruit_veg
4162,C104,7,P29,fruit_veg
4163,C117,10,P32,fruit_veg
4164,C117,10,P26,fruit_veg
4165,C117,10,P29,fruit_veg
4166,C119,7,P60,food
4167,C120,9,P24,fruit_veg
4168,C120,9,P32,fruit_veg
4169,C120,9,P33,fruit_veg
4170,C126,4,P43,food
4171,C126,4,P41,food
4172,C126,4,P41,food
4173,C127,4,P04,house
4174,C127,4,P04,house
4175,C127,4,P09,house
4176,C4,5,P12,house
4177,C13,8,P63,bws
4178,C13,8,P63,bws
4179,C13,8,P61,bws
4180,C20,2,P32,fruit_veg
4181,C20,2,P22,fruit_veg
4182,C20,2,P23,fruit_veg
4183,C27,10,P36,sweets
4184,C27,10,P36,sweets
4185,C28,3,P61,bws
4186,C28,3,P64,bws
4187,C28,3,P63,bws
4188,C30,4,P14,clothes
4189,C30,4,P21,clothes
4190,C46,5,P64,bws
4191,C48,4,P49,food
4192,C50,8,P34,fruit_veg
4193,C50,8,P26,fruit_veg
4194,C72,5,P12,house
4195,C72,5,P06,house
4196,C76,10,P36,sweets
4197,C76,10,P40,sweets
4198,C76,10,P40,sweets
4199,C79,1,P53,food
4200,C79,1,P42,food
4201,C79,1,P48,food
4202,C82,9,P33,fruit_veg
4203,C94,10,P24,fruit_veg
4204,C94,10,P26,fruit_veg
4205,C94,10,P22,fruit_veg
4206,C108,8,P38,sweets
4207,C111,1,P39,sweets
4208,C111,1,P40,sweets
4209,C112,3,P46,food
4210,C112,3,P50,food
4211,C112,3,P51,food
4212,C120,9,P32,fruit_veg
4213,C120,9,P34,fruit_veg
4214,C120,9,P29,fruit_veg
4215,C124,7,P22,fruit_veg
4216,C126,4,P51,food
4217,C126,4,P51,food
4218,C127,4,P07,house
4219,C19,6,P23,fruit_veg
4220,C22,1,P50,food
4221,C25,9,P36,sweets
4222,C25,9,P37,sweets
4223,C48,4,P59,food
4224,C50,8,P30,fruit_veg
4225,C61,4,P31,fruit_veg
4226,C61,4,P30,fruit_veg
4227,C82,9,P32,fruit_veg
4228,C82,9,P23,fruit_veg
4229,C99,9,P25,fruit_veg
4230,C99,9,P23,fruit_veg
4231,C101,2,P23,fruit_veg
4232,C101,2,P23,fruit_veg
4233,C101,2,P32,fruit_veg
4234,C1,7,P46,food
4235,C1,7,P48,food
4236,C19,6,P33,fruit_veg
4237,C19,6,P33,fruit_veg
4238,C20,2,P62,bws
4239,C20,2,P62,bws
4240,C20,2,P64,bws
4241,C25,9,P50,food
4242,C25,9,P53,food
4243,C27,10,P40,sweets
4244,C28,3,P61,bws
4245,C28,3,P64,bws
4246,C28,3,P64,bws
4247,C38,7,P07,house
4248,C38,7,P07,house
4249,C38,7,P01,house
4250,C45,10,P49,food
4251,C46,5,P22,fruit_veg
4252,C46,5,P32,fruit_veg
4253,C46,5,P32,fruit_veg
4254,C52,1,P36,sweets
4255,C52,1,P35,sweets
4256,C56,4,P29,fruit_veg
4257,C56,4,P28,fruit_veg
4258,C56,4,P34,fruit_veg
4259,C61,4,P33,fruit_veg
4260,C61,4,P26,fruit_veg
4261,C61,4,P34,fruit_veg
4262,C63,2,P26,fruit_veg
4263,C63,2,P32,fruit_veg
4264,C63,2,P22,fruit_veg
4265,C64,10,P08,house
4266,C69,7,P31,fruit_veg
4267,C69,7,P26,fruit_veg
4268,C69,7,P26,fruit_veg
4269,C70,9,P20,clothes
4270,C70,9,P13,clothes
4271,C70,9,P19,clothes
4272,C71,8,P40,sweets
4273,C71,8,P39,sweets
4274,C73,2,P62,bws
4275,C73,2,P64,bws
4276,C73,2,P62,bws
4277,C76,10,P55,food
4278,C77,9,P45,food
4279,C82,9,P34,fruit_veg
4280,C82,9,P23,fruit_veg
4281,C88,1,P35,sweets
4282,C88,1,P39,sweets
4283,C88,1,P37,sweets
4284,C89,8,P39,sweets
4285,C89,8,P36,sweets
4286,C92,1,P07,house
4287,C92,1,P06,house
4288,C101,2,P25,fruit_veg
4289,C104,7,P38,sweets
4290,C104,7,P40,sweets
4291,C106,5,P24,fruit_veg
4292,C107,3,P29,fruit_veg
4293,C128,5,P50,food
4294,C128,5,P49,food
4295,C128,5,P52,food
4296,C133,3,P32,fruit_veg
4297,C4,5,P05,house
4298,C4,5,P10,house
4299,C18,8,P04,house
4300,C19,6,P25,fruit_veg
4301,C19,6,P29,fruit_veg
4302,C27,10,P37,sweets
4303,C27,10,P35,sweets
4304,C27,10,P37,sweets
4305,C31,9,P22,fruit_veg
4306,C31,9,P33,fruit_veg
4307,C31,9,P34,fruit_veg
4308,C35,7,P35,sweets
4309,C35,7,P38,sweets
4310,C35,7,P39,sweets
4311,C46,5,P34,fruit_veg
4312,C46,5,P31,fruit_veg
4313,C46,5,P24,fruit_veg
4314,C61,4,P23,fruit_veg
4315,C68,8,P44,food
4316,C69,7,P22,fruit_veg
4317,C69,7,P25,fruit_veg
4318,C69,7,P23,fruit_veg
4319,C70,9,P36,sweets
4320,C70,9,P38,sweets
4321,C70,9,P35,sweets
4322,C75,8,P37,sweets
4323,C75,8,P37,sweets
4324,C79,1,P35,sweets
4325,C79,1,P36,sweets
4326,C79,1,P37,sweets
4327,C82,9,P22,fruit_veg
4328,C82,9,P29,fruit_veg
4329,C82,9,P25,fruit_veg
4330,C86,8,P44,food
4331,C86,8,P59,food
4332,C91,3,P10,house
4333,C98,7,P38,sweets
4334,C98,7,P36,sweets
4335,C103,7,P24,fruit_veg
4336,C103,7,P31,fruit_veg
4337,C103,7,P26,fruit_veg
4338,C110,3,P61,bws
4339,C110,3,P63,bws
4340,C112,3,P48,food
4341,C121,10,P59,food
4342,C121,10,P46,food
4343,C122,10,P43,food
4344,C122,10,P49,food
4345,C123,3,P38,sweets
4346,C125,1,P02,house
4347,C125,1,P02,house
4348,C137,9,P14,clothes
4349,C9,8,P29,fruit_veg
4350,C17,2,P35,sweets
4351,C21,5,P27,fruit_veg
4352,C21,5,P22,fruit_veg
4353,C21,5,P33,fruit_veg
4354,C26,1,P37,sweets
4355,C26,1,P36,sweets
4356,C27,10,P39,sweets
4357,C27,10,P38,sweets
4358,C27,10,P37,sweets
4359,C36,5,P40,sweets
4360,C41,9,P57,food
4361,C41,9,P42,food
4362,C41,9,P53,food
4363,C52,1,P36,sweets
4364,C52,1,P39,sweets
4365,C58,6,P37,sweets
4366,C58,6,P39,sweets
4367,C61,4,P39,sweets
4368,C63,2,P36,sweets
4369,C66,10,P34,fruit_veg
4370,C66,10,P26,fruit_veg
4371,C72,5,P39,sweets
4372,C72,5,P36,sweets
4373,C72,5,P35,sweets
4374,C87,3,P58,food
4375,C87,3,P43,food
4376,C88,1,P11,house
4377,C99,9,P33,fruit_veg
4378,C99,9,P30,fruit_veg
4379,C107,3,P26,fruit_veg
4380,C107,3,P30,fruit_veg
4381,C107,3,P32,fruit_veg
4382,C108,8,P35,sweets
4383,C108,8,P38,sweets
4384,C108,8,P38,sweets
4385,C110,3,P61,bws
4386,C110,3,P63,bws
4387,C112,3,P45,food
4388,C113,5,P06,house
4389,C114,3,P44,food
4390,C118,7,P04,house
4391,C128,5,P44,food
4392,C128,5,P60,food
4393,C129,7,P27,fruit_veg
4394,C129,7,P30,fruit_veg
4395,C130,7,P12,house
4396,C130,7,P10,house
4397,C131,4,P24,fruit_veg
4398,C133,3,P40,sweets
4399,C136,10,P05,house
4400,C136,10,P04,house
4401,C10,5,P19,clothes
4402,C10,5,P21,clothes
4403,C10,5,P17,clothes
4404,C17,2,P60,food
4405,C19,6,P09,house
4406,C19,6,P01,house
4407,C21,5,P30,fruit_veg
4408,C22,1,P22,fruit_veg
4409,C24,6,P51,food
4410,C28,3,P61,bws
4411,C28,3,P63,bws
4412,C28,3,P61,bws
4413,C32,3,P36,sweets
4414,C39,2,P39,sweets
4415,C46,5,P09,house
4416,C46,5,P08,house
4417,C48,4,P43,food
4418,C64,10,P07,house
4419,C64,10,P06,house
4420,C64,10,P03,house
4421,C67,4,P53,food
4422,C67,4,P55,food
4423,C68,8,P61,bws
4424,C68,8,P64,bws
4425,C68,8,P63,bws
4426,C70,9,P19,clothes
4427,C70,9,P20,clothes
4428,C80,9,P06,house
4429,C80,9,P05,house
4430,C80,9,P04,house
4431,C86,8,P57,food
4432,C86,8,P42,food
4433,C87,3,P62,bws
4434,C87,3,P63,bws
4435,C87,3,P63,bws
4436,C88,1,P04,house
4437,C88,1,P08,house
4438,C88,1,P09,house
4439,C94,10,P27,fruit_veg
4440,C99,9,P28,fruit_veg
4441,C101,2,P33,fruit_veg
4442,C105,8,P04,house
4443,C107,3,P26,fruit_veg
4444,C109,6,P51,food
4445,C109,6,P52,food
4446,C109,6,P58,food
4447,C114,3,P50,food
4448,C114,3,P59,food
4449,C114,3,P50,food
4450,C127,4,P28,fruit_veg
4451,C127,4,P24,fruit_veg
4452,C133,3,P13,clothes
4453,C133,3,P17,clothes
4454,C136,10,P23,fruit_veg
4455,C136,10,P30,fruit_veg
4456,C136,10,P33,fruit_veg
4457,C5,7,P09,house
4458,C18,8,P08,house
4459,C19,6,P45,food
4460,C22,1,P08,house
4461,C22,1,P11,house
4462,C27,10,P35,sweets
4463,C27,10,P38,sweets
4464,C29,7,P10,house
4465,C37,9,P61,bws
4466,C37,9,P61,bws
4467,C37,9,P61,bws
4468,C40,4,P37,sweets
4469,C48,4,P60,food
4470,C48,4,P44,food
4471,C50,8,P39,sweets
4472,C53,4,P22,fruit_veg
4473,C61,4,P36,sweets
4474,C61,4,P39,sweets
4475,C61,4,P39,sweets
4476,C64,10,P33,fruit_veg
4477,C64,10,P30,fruit_veg
4478,C64,10,P29,fruit_veg
4479,C74,5,P27,fruit_veg
4480,C74,5,P26,fruit_veg
4481,C86,8,P23,fruit_veg
4482,C86,8,P23,fruit_veg
4483,C86,8,P34,fruit_veg
4484,C90,3,P47,food
4485,C90,3,P43,food
4486,C90,3,P41,food
4487,C110,3,P63,bws
4488,C110,3,P61,bws
4489,C110,3,P64,bws
4490,C114,3,P56,food
4491,C126,4,P53,food
4492,C128,5,P36,sweets
4493,C128,5,P35,sweets
4494,C130,7,P26,fruit_veg
4495,C130,7,P24,fruit_veg
4496,C133,3,P17,clothes
4497,C133,3,P14,clothes
4498,C2,4,P11,house
4499,C19,6,P33,fruit_veg
4500,C19,6,P24,fruit_veg
4501,C19,6,P29,fruit_veg
4502,C21,5,P32,fruit_veg
4503,C21,5,P32,fruit_veg
4504,C22,1,P41,food
4505,C22,1,P51,food
4506,C22,1,P52,food
4507,C33,5,P29,fruit_veg
4508,C33,5,P25,fruit_veg
4509,C33,5,P28,fruit_veg
4510,C35,7,P50,food
4511,C35,7,P52,food
4512,C35,7,P53,food
4513,C50,8,P26,fruit_veg
4514,C52,1,P35,sweets
4515,C58,6,P24,fruit_veg
4516,C58,6,P22,fruit_veg
4517,C58,6,P32,fruit_veg
4518,C66,10,P38,sweets
4519,C66,10,P40,sweets
4520,C67,4,P35,sweets
4521,C67,4,P39,sweets
4522,C67,4,P36,sweets
4523,C97,9,P27,fruit_veg
4524,C97,9,P23,fruit_veg
4525,C97,9,P23,fruit_veg
4526,C98,7,P35,sweets
4527,C101,2,P40,sweets
4528,C101,2,P39,sweets
4529,C101,2,P36,sweets
4530,C105,8,P03,house
4531,C107,3,P30,fruit_veg
4532,C107,3,P30,fruit_veg
4533,C120,9,P30,fruit_veg
4534,C123,3,P28,fruit_veg
4535,C123,3,P25,fruit_veg
4536,C125,1,P02,house
4537,C126,4,P59,food
4538,C126,4,P54,food
4539,C127,4,P54,food
4540,C4,5,P08,house
4541,C7,3,P63,bws
4542,C7,3,P61,bws
4543,C7,3,P62,bws
4544,C20,2,P28,fruit_veg
4545,C20,2,P23,fruit_veg
4546,C20,2,P25,fruit_veg
4547,C22,1,P16,clothes
4548,C22,1,P13,clothes
4549,C22,1,P16,clothes
4550,C50,8,P47,food
4551,C50,8,P57,food
4552,C67,4,P40,sweets
4553,C67,4,P40,sweets
4554,C67,4,P37,sweets
4555,C70,9,P39,sweets
4556,C71,8,P26,fruit_veg
4557,C71,8,P26,fruit_veg
4558,C71,8,P29,fruit_veg
4559,C76,10,P61,bws
4560,C76,10,P64,bws
4561,C76,10,P64,bws
4562,C89,8,P59,food
4563,C89,8,P51,food
4564,C89,8,P52,food
4565,C90,3,P57,food
4566,C102,1,P30,fruit_veg
4567,C103,7,P41,food
4568,C103,7,P52,food
4569,C104,7,P12,house
4570,C106,5,P28,fruit_veg
4571,C108,8,P38,sweets
4572,C108,8,P36,sweets
4573,C108,8,P40,sweets
4574,C7,3,P62,bws
4575,C9,8,P33,fruit_veg
4576,C9,8,P33,fruit_veg
4577,C20,2,P26,fruit_veg
4578,C34,3,P35,sweets
4579,C34,3,P38,sweets
4580,C36,5,P36,sweets
4581,C36,5,P35,sweets
4582,C51,3,P37,sweets
4583,C51,3,P38,sweets
4584,C51,3,P39,sweets
4585,C52,1,P40,sweets
4586,C52,1,P40,sweets
4587,C52,1,P35,sweets
4588,C59,6,P39,sweets
4589,C60,10,P06,house
4590,C60,10,P05,house
4591,C60,10,P01,house
4592,C70,9,P54,food
4593,C70,9,P41,food
4594,C74,5,P23,fruit_veg
4595,C74,5,P31,fruit_veg
4596,C77,9,P27,fruit_veg
4597,C77,9,P34,fruit_veg
4598,C78,9,P24,fruit_veg
4599,C78,9,P29,fruit_veg
4600,C78,9,P28,fruit_veg
4601,C79,1,P27,fruit_veg
4602,C79,1,P31,fruit_veg
4603,C80,9,P29,fruit_veg
4604,C80,9,P24,fruit_veg
4605,C80,9,P27,fruit_veg
4606,C86,8,P29,fruit_veg
4607,C86,8,P25,fruit_veg
4608,C86,8,P28,fruit_veg
4609,C88,1,P52,food
4610,C88,1,P60,food
4611,C94,10,P01,house
4612,C94,10,P01,house
4613,C101,2,P28,fruit_veg
4614,C101,2,P22,fruit_veg
4615,C107,3,P33,fruit_veg
4616,C107,3,P33,fruit_veg
4617,C110,3,P64,bws
4618,C110,3,P62,bws
4619,C110,3,P64,bws
4620,C124,7,P34,fruit_veg
4621,C129,7,P25,fruit_veg
4622,C129,7,P34,fruit_veg
4623,C132,7,P19,clothes
4624,C132,7,P19,clothes
4625,C133,3,P29,fruit_veg
4626,C133,3,P31,fruit_veg
4627,C135,2,P38,sweets
4628,C135,2,P39,sweets
4629,C135,2,P40,sweets
4630,C17,2,P59,food
4631,C17,2,P43,food
4632,C19,6,P30,fruit_veg
4633,C19,6,P34,fruit_veg
4634,C20,2,P36,sweets
4635,C20,2,P35,sweets
4636,C20,2,P37,sweets
4637,C28,3,P63,bws
4638,C28,3,P63,bws
4639,C30,4,P36,sweets
4640,C35,7,P39,sweets
4641,C35,7,P37,sweets
4642,C42,2,P43,food
4643,C42,2,P52,food
4644,C42,2,P51,food
4645,C43,10,P02,house
4646,C43,10,P07,house
4647,C52,1,P36,sweets
4648,C52,1,P38,sweets
4649,C58,6,P28,fruit_veg
4650,C58,6,P32,fruit_veg
4651,C58,6,P33,fruit_veg
4652,C59,6,P07,house
4653,C59,6,P06,house
4654,C64,10,P03,house
4655,C64,10,P09,house
4656,C68,8,P58,food
4657,C68,8,P50,food
4658,C68,8,P51,food
4659,C73,2,P63,bws
4660,C73,2,P64,bws
4661,C73,2,P62,bws
4662,C79,1,P55,food
4663,C79,1,P42,food
4664,C79,1,P56,food
4665,C80,9,P43,food
4666,C84,1,P48,food
4667,C84,1,P50,food
4668,C84,1,P47,food
4669,C87,3,P64,bws
4670,C107,3,P27,fruit_veg
4671,C107,3,P31,fruit_veg
4672,C127,4,P57,food
4673,C127,4,P58,food
4674,C127,4,P44,food
4675,C132,7,P18,clothes
4676,C132,7,P19,clothes
4677,C133,3,P24,fruit_veg
4678,C133,3,P30,fruit_veg
4679,C133,3,P25,fruit_veg
4680,C135,2,P35,sweets
4681,C3,8,P01,house
4682,C8,7,P36,sweets
4683,C28,3,P62,bws
4684,C28,3,P61,bws
4685,C28,3,P61,bws
4686,C32,3,P53,food
4687,C32,3,P43,food
4688,C32,3,P44,food
4689,C33,5,P45,food
4690,C45,10,P53,food
4691,C48,4,P53,food
4692,C61,4,P34,fruit_veg
4693,C61,4,P26,fruit_veg
4694,C74,5,P24,fruit_veg
4695,C75,8,P39,sweets
4696,C75,8,P37,sweets
4697,C77,9,P22,fruit_veg
4698,C77,9,P24,fruit_veg
4699,C83,8,P54,food
4700,C83,8,P60,food
4701,C83,8,P58,food
4702,C86,8,P60,food
4703,C86,8,P41,food
4704,C88,1,P27,fruit_veg
4705,C88,1,P30,fruit_veg
4706,C95,7,P10,house
4707,C95,7,P08,house
4708,C98,7,P35,sweets
4709,C98,7,P37,sweets
4710,C99,9,P02,house
4711,C99,9,P08,house
4712,C105,8,P11,house
4713,C105,8,P01,house
4714,C105,8,P11,house
4715,C111,1,P38,sweets
4716,C111,1,P36,sweets
